TachographVehicleSpeed	AcceleratorPedalAPPosition1	BrakePedalPosition	CurrentGear	EngineSpeed	ActualEnginePercentTorque[percent]	EngineFuelRate	EngineCoolantTemperature	EngineOilTemperature[Celsius]	AmbientAirTemp[C]	HRVD_I_TotalVehiclDistancHighRes[m]	GPS_Altitude[m]	GPS_Latitude[deg_per_bit]	GPS_Longitude[deg_per_bit]	D_AxleWeight[kg]	
28,59765625	0	102	2	1445,125	0	0	92	96,9375	24,71875	139900630	934,375	-25,4161849	-49,2615808	5858	
27,5	0	0	2	1382,25	0	0	92	96,9375	24,71875	139900655	932,5	-25,4161849	-49,2615808	5651	
26,796875	0	0,4	2	1357,25	0	0	92	96,9375	24,71875	139900655	932,5	-25,4161443	-49,2615307	7475	
26,09765625	0	1,6	2	1321,375	0	0	92	96,9375	24,71875	139900655	931,625	-25,4160873	-49,2614768	6048	
25,3984375	0	2,4	2	1284	0	0	92	96,9375	24,71875	139900670	933,125	-25,4160873	-49,2614768	5858	
24,59765625	0	0	2	1246,75	0	0	92	96,9375	24,71875	139900670	933	-25,4160342	-49,261422	5651	
24,3984375	0	102	2	1237,5	0	0	92	96,9375	24,71875	139900685	933	-25,4159779	-49,2613767	7475	
24,09765625	0	0	2	1218,125	0	0	92	96,9375	24,71875	139900685	931,5	-25,4159779	-49,2613767	6048	
23,8984375	0	0	2	1208,5	0	0	92	96,9375	24,71875	139900705	931,5	-25,4158208	-49,2611323	5858	
23,59765625	0	102	2	1194,75	0	0	92	96,9375	24,71875	139900705	931	-25,4157506	-49,2611378	5651	
23,3984375	0	0	2	1183,875	0	0	92	97,0625	24,71875	139900720	930,75	-25,4157006	-49,2610967	7475	
23,19921875	0	0	2	1170,875	0	0	92	97,0625	24,71875	139900720	930,75	-25,4157006	-49,2610967	6048	
23	0	0	2	1164	0	0	92	97,0625	24,71875	139900720	931,875	-25,4156326	-49,2610525	5858	
22,796875	0	7,6	2	1151,375	0	0	92	97,0625	24,71875	139900740	930,875	-25,4155494	-49,2609894	5715	
21,8984375	0	2,4	2	1108,5	0	0	92	97,21875	24,71875	139900740	929,5	-25,4154667	-49,2609005	7541	
21,19921875	0	102	2	1062,125	0	0	92	97,21875	24,71875	139900745	929,5	-25,4154667	-49,2609005	6070	
19,59765625	0	102	2	993,375	0	0	92	97,21875	24,71875	139900745	930	-25,4154396	-49,2608714	5920	
19,296875	0	4,8	2	977	0	0	92	97,21875	24,90625	139900755	930	-25,4154396	-49,2608714	5664	
19	0	2,8	2	963,625	0	0	92	97,21875	24,90625	139900755	930	-25,4154003	-49,2608294	7541	
18,19921875	0	102	2	913,625	0	0	91	97,21875	24,90625	139900775	928,5	-25,4154003	-49,2608294	6070	
17,296875	0	6,4	2	871,375	0	0	91	97,21875	24,90625	139900775	928,5	-25,4153591	-49,2607969	5920	
16,296875	0	102	2	820,25	0	0	91	97,34375	24,90625	139900785	927,875	-25,4153591	-49,2607969	5664	
15,09765625	0	15,6	2	760,375	0	0	91	97,34375	24,90625	139900785	928	-25,4152463	-49,2606861	7541	
13,8984375	0	102	2	701,125	0	0,25	91	97,34375	24,90625	139900785	927,75	-25,4151696	-49,2606617	6070	
13,09765625	0	14	2	662,75	0	0	91	97,34375	24,90625	139900795	927,75	-25,4151696	-49,2606617	5920	
11,8984375	0	102	1	578,125	12	2,6	91	97,5	24,90625	139900795	926,375	-25,4150997	-49,2606347	5664	
11,8984375	0	9,2	1	606,375	10	2,55	91	97,5	24,90625	139900805	926	-25,4150997	-49,2606347	7541	
12,19921875	0	9,6	1	606,75	8	2	91	97,5	24,90625	139900805	925,5	-25,4150655	-49,260561	6070	
12,19921875	0	18,8	1	601,25	8	2	91	97,5	24,90625	139900805	926,125	-25,4150655	-49,260561	5920	
12,19921875	0	22,8	1	599,5	8	1,9	91	97,5	24,90625	139900805	925,875	-25,415033	-49,260505	5664	
11,59765625	0	28	1	592	10	2,25	91	97,5	24,90625	139900820	925,625	-25,4150157	-49,2604791	7541	
10,296875	0	102	1	595,375	12	2,9	91	97,625	24,90625	139900820	925,625	-25,4149974	-49,2604515	6070	
8,5	0	30	1	604,25	10	2,3	91	97,625	24,90625	139900820	925,5	-25,4149803	-49,2604233	5920	
6,5	0	30	1	599,875	10	2,35	91	97,625	25	139900825	925,5	-25,4149803	-49,2604233	5664	
4,59765625	0	29,6	1	601,125	10	2,35	91	97,625	25	139900825	922,5	-25,41495	-49,260373	7541	
3,09765625	0	27,2	1	600,625	10	2,3	91	97,625	25	139900825	922,5	-25,41495	-49,260373	6070	
1,796875	0	27,2	1	600	10	2,25	91	97,625	25	139900825	925,125	-25,4149357	-49,2603556	5920	
0,69921875	0	26,8	1	598,875	10	2,35	91	97,625	25	139900830	925,375	-25,4149202	-49,2603313	5702	
0,296875	0	102	1	601,375	10	2,3	91	97,625	25	139900830	925,375	-25,4149202	-49,2603313	7530	
0	0	27,2	1	599,125	10	2,3	91	97,625	25	139900830	925	-25,4149156	-49,2603178	6111	
0	0	102	1	599,625	10	2,3	91	97,625	25	139900830	925	-25,4149156	-49,2603178	5771	
0	0	102	1	600,5	10	2,3	91	97,625	25	139900830	925	-25,4149236	-49,2603071	5651	
0	0	102	1	600,25	10	2,35	91	97,5	25	139900830	926,25	-25,4149236	-49,2603071	7519	
0	0	102	1	600,375	10	2,35	91	97,5	25	139900830	926,875	-25,4149264	-49,2603063	6104	
0	0	102	1	600,375	10	2,3	91	97,5	25,09375	139900830	926,875	-25,4149275	-49,2603035	5792	
0	0	102	1	600,25	10	2,35	91	97,5	25,09375	139900830	928	-25,4149275	-49,2603035	5651	
0	0	23,6	1	601,375	10	2,3	91	97,5	25,09375	139900830	928	-25,4149274	-49,2603024	7530	
0	0	22	1	599,75	10	2,35	91	97,5	25,09375	139900830	928	-25,4149274	-49,2603024	6103	
0	0	21,6	1	600,5	10	2,35	91	97,5	25,09375	139900830	928	-25,4149267	-49,2603011	5771	
0	0	16,4	1	600,25	10	2,3	91	97,34375	25,09375	139900830	928	-25,4149267	-49,2603011	5639	
0	0	0	1	581,25	14	2,4	91	97,34375	25,09375	139900830	930,125	-25,4149303	-49,2603042	7474	
1,3984375	62	0	1	663,5	55	9,55	91	97,34375	25,09375	139900830	930,125	-25,4149306	-49,260309	6103	
5,09765625	65,6	0	1	1033,375	46	17,8	91	97,34375	25,09375	139900830	930,5	-25,4149298	-49,2603105	5837	
8,8984375	81,6	0	1	1227,125	54	25,85	91	97,34375	25,09375	139900830	930,5	-25,4149298	-49,2603105	5358	
12,3984375	87,2	102	1	1363,75	54	28,75	91	97,34375	25,09375	139900830	930,5	-25,4149172	-49,2603004	7698	
15,8984375	88,4	0	1	1527,25	61	36,85	91	97,34375	25,09375	139900830	929,75	-25,4149065	-49,2602908	6076	
19,296875	91,2	102	1	1226,5	55	31,15	91	97,34375	25,3125	139900835	929,25	-25,414891	-49,2602773	5793	
22,19921875	86,8	102	2	1123,625	82	36,1	91	97,34375	25,3125	139900835	928,625	-25,414866	-49,260257	5295	
25,5	94	0	2	1294,875	86	46,05	91	97,34375	25,3125	139900845	928,625	-25,414866	-49,260257	7653	
28,3984375	92	0	2	1232	66	36,6	91	97,34375	25,3125	139900845	928,5	-25,4147974	-49,2602014	6090	
31,09765625	91,6	0	3	1160,625	95	46,45	90	97,34375	25,40625	139900865	928,5	-25,4147974	-49,2602014	5836	
34,09765625	88,8	0	3	1270,25	95	50,8	90	97,34375	25,40625	139900865	928	-25,4146638	-49,2600964	5333	
36,69921875	85,6	0	3	1368,375	78	42,75	90	97,34375	25,40625	139900875	928	-25,4146638	-49,2600964	7865	
38	81,2	0	3	1211,625	26	14	90	96,9375	25,40625	139900875	928,25	-25,4145378	-49,2599925	6078	
39,19921875	79,6	0	4	1071,75	83	36,85	90	96,9375	25,40625	139900875	928,25	-25,4145378	-49,2599925	5835	
41,19921875	40	102	4	1113	30	33,8	90	96,9375	25,40625	139900915	928	-25,4144668	-49,2599404	5346	
41,19921875	34,8	102	4	1122,75	8	3,95	90	96,9375	25,40625	139900915	927,125	-25,4143129	-49,2598145	7620	
41,3984375	34,4	102	4	1133,875	7	0,25	90	96,9375	25,09375	139900925	926,875	-25,4142381	-49,2597408	6076	
41,3984375	35,6	0	4	1128,25	9	4,65	90	96,5	25,09375	139900925	926,5	-25,4141565	-49,2596653	5726	
41,796875	0	0	4	1143,125	0	0	90	96,5	25,09375	139900950	925,375	-25,4140784	-49,2595848	5613	
41,8984375	0	0,4	4	1147,125	0	0	90	96,5	25,09375	139900950	925,25	-25,4140001	-49,2595103	7486	
40,8984375	0	20	4	1111,875	0	0	90	96,5	25,09375	139900985	925,25	-25,4139213	-49,2594392	6112	
40,09765625	0	0,4	4	1022,75	0	0	90	96,5	25,09375	139900985	925,375	-25,4138528	-49,2593565	5792	
39,5	0	102	4	1468,375	0	0	90	96,5	25,09375	139900985	925,375	-25,4138528	-49,2593565	5677	
39,296875	0	0	3	1463,625	0	0	90	96,09375	25,09375	139901005	924,5	-25,4137696	-49,2592821	7553	
39,19921875	0	0	3	1456,25	0	0	90	96,09375	25,09375	139901005	923,75	-25,4137696	-49,2592821	6112	
39	0	10	3	1447,125	0	0	90	96,09375	25,09375	139901020	923,75	-25,4136174	-49,2592198	5792	
36,69921875	0	16,4	3	1369,625	0	0	90	96,09375	25,09375	139901020	923,75	-25,4136174	-49,2591476	5677	
35,796875	64,4	0	3	1349,5	16	0	90	96,09375	25,09375	139901060	923,375	-25,4136174	-49,2591476	7553	
37,09765625	82	0	3	1359,75	60	27,15	90	96,09375	25,09375	139901060	923,375	-25,4127233	-49,2583494	6112	
37,69921875	89,6	0	3	1112,375	33	15,65	90	96,09375	25,09375	139901070	923,375	-25,4127233	-49,2583494	5792	
38,59765625	100	0	4	1062,75	74	32,5	90	96,09375	25,09375	139901070	923,375	-25,4127233	-49,2583494	5677	
40,5	100	102	4	1116,25	83	37,75	90	96,09375	25,09375	139901100	921,75	-25,4127233	-49,2583494	7553	
42,296875	100	0	4	1159,375	92	43,2	90	96,09375	25,09375	139901100	920,25	-25,4127233	-49,2583494	6112	
44,69921875	100	0	4	1227,75	96	47,5	90	96,09375	25,09375	139901100	920	-25,4127233	-49,2583494	5792	
46,8984375	100	102	4	1289,875	96	51,95	90	96,09375	25,09375	139901125	920,875	-25,4127233	-49,2583494	5677	
49,09765625	100	102	4	1346,5	97	55,65	90	96,09375	25,09375	139901125	923,125	-25,4127233	-49,2583494	7553	
51,296875	100	0	4	1405,375	97	57,5	91	96,09375	25	139901150	923,25	-25,4127233	-49,2583494	6223	
52	75,2	0	4	1436,5	56	31,2	91	96,09375	25	139901150	925	-25,4126176	-49,2582722	5527	
53	79,2	0	4	1438,5	65	38,5	91	96,09375	25	139901190	923,125	-25,4126176	-49,2582722	5601	
53,09765625	67,6	0	4	1443,5	32	26,3	91	96,09375	25	139901190	923,125	-25,4124099	-49,2580733	7319	
52,59765625	69,6	0	4	1441	40	24,6	91	96,5	25	139901220	924,5	-25,4123357	-49,2579827	6228	
52	77,6	0	4	1416,5	62	27,9	91	96,5	25	139901220	922,625	-25,4123357	-49,2579827	6204	
51,5	88	0	4	1407	80	40,05	91	96,5	25	139901220	922,625	-25,4122455	-49,2578787	5868	
50,796875	77,2	0	4	1383,625	63	37,4	91	96,5	25	139901265	922,625	-25,4120378	-49,2576907	7520	
50	98,8	0	4	1372,25	96	48,95	91	96,5	25	139901265	923	-25,4120378	-49,2576907	5944	
49,59765625	100	0	4	1360,5	97	56,1	91	96,5	25	139901280	923	-25,4118422	-49,2575037	6279	
49,296875	100	0	4	1351,625	97	55,45	91	96,5	25	139901280	925,625	-25,4117512	-49,2574134	5397	
49,09765625	100	0	4	1339,75	97	55,15	91	96,5	24,90625	139901305	928,875	-25,4116573	-49,2573347	5397	
48,59765625	100	102	4	1323,875	97	54,65	91	96,5	24,90625	139901305	928,875	-25,4115569	-49,2572546	6043	
48,09765625	100	102	4	1312,125	97	54,6	91	96,5	24,90625	139901350	929,625	-25,4114653	-49,2571692	5680	
47,5	100	102	4	1298,25	96	53,05	91	96,5	24,90625	139901350	930,375	-25,4113689	-49,2570869	5409	
47	100	0	4	1284,375	96	52,35	91	96,5	24,90625	139901350	930,375	-25,4113689	-49,2570869	7419	
46,5	100	0	4	1275,875	96	51,5	91	96,5	24,90625	139901375	930,5	-25,4113689	-49,2570869	6129	
45,796875	100	102	4	1254,25	96	51,1	91	96,5	24,90625	139901375	931,875	-25,4112662	-49,257006	5680	
45,59765625	100	102	4	1245,375	96	50,8	91	96,5	24,90625	139901415	931,875	-25,411179	-49,2569068	5269	
44,796875	95,6	0	4	1224,5	96	49,85	92	96,5	24,90625	139901415	931,875	-25,411179	-49,2569068	8334	
43,59765625	70,4	0	4	1195,25	56	27,45	92	96,5	24,90625	139901440	934,5	-25,4109281	-49,2566637	5999	
41,796875	60,8	0	4	1125	40	18,4	92	96,9375	24,90625	139901440	934,75	-25,4107606	-49,2565005	6101	
40,296875	69,2	0	4	1093,375	47	25,2	92	96,9375	24,90625	139901450	936,375	-25,4107606	-49,2565005	5511	
38,69921875	70	0	4	1058,125	63	27,7	92	96,9375	24,90625	139901450	936,375	-25,4106763	-49,2564186	8435	
36,69921875	47,6	0	4	1390,375	23	9,6	92	96,9375	24,90625	139901495	937,625	-25,4106763	-49,2564186	6089	
34,5	61,2	0	3	1279,375	47	19,8	92	96,9375	24,90625	139901495	938,25	-25,4104566	-49,2561916	6166	
33,09765625	55,2	102	3	1217,125	36	25,05	93	96,9375	24,90625	139901495	939,375	-25,4104566	-49,2561916	5244	
31,796875	62,4	0	3	1182,25	43	20	93	96,9375	24,90625	139901505	939,125	-25,4103455	-49,2560659	7531	
30,5	50,8	0	3	1133,375	22	11,4	93	96,9375	24,90625	139901505	939,625	-25,4102885	-49,2560134	6105	
29,69921875	45,6	102	3	1097	25	9,65	93	96,9375	24,90625	139901525	940,125	-25,4102885	-49,2560134	6094	
28,5	44,8	102	3	1059,5	20	8,65	93	96,9375	24,90625	139901525	939,5	-25,4101686	-49,2559013	5346	
27,3984375	33,6	102	3	1019,875	12	4,35	93	96,9375	24,90625	139901550	939,5	-25,4101686	-49,2559013	7619	
27,3984375	39,2	0	3	1031,875	17	7,05	93	97,0625	24,90625	139901550	939,125	-25,4100611	-49,2557932	6108	
26,296875	21,2	102	3	973,125	1	0,7	93	97,0625	24,90625	139901565	939,125	-25,4100611	-49,2557932	5835	
25	30,4	0	3	1122	6	3	93	97,0625	24,90625	139901565	936,75	-25,4099535	-49,2557037	6161	
24	27,2	0	2	1210,375	1	1,3	93	97,0625	24,90625	139901565	937,5	-25,4099535	-49,2557037	6951	
23,09765625	35,6	102	2	1168,875	9	3,65	93	97,0625	24,90625	139901585	938,25	-25,4098573	-49,2556204	6305	
22,296875	31,6	102	2	1124,5	6	2,6	93	97,0625	24,90625	139901585	938,25	-25,4098573	-49,2556204	5707	
22	27,6	102	2	1115	5	1,6	93	97,21875	24,90625	139901595	938,625	-25,4097631	-49,2555457	5894	
21,5	0	102	2	1086,75	0	0	93	97,21875	24,90625	139901595	937,25	-25,4097631	-49,2555457	7353	
20,8984375	0	0	2	1056,25	0	0	93	97,21875	24,90625	139901605	937,625	-25,4097053	-49,255511	6350	
20,69921875	0	102	2	1046,125	0	0	93	97,21875	24,90625	139901605	939	-25,4096291	-49,255433	6191	
20,3984375	0	16,4	2	1030	0	0	93	97,21875	24,71875	139901625	939	-25,4096291	-49,255433	5537	
19,09765625	0	14,4	2	961,875	0	0	93	97,625	24,71875	139901625	939,5	-25,409596	-49,2553962	7408	
17,8984375	0	11,6	2	906,875	0	0	93	97,625	24,71875	139901625	939,5	-25,4095556	-49,2553632	6143	
17	0	13,2	2	860	0	0	93	97,625	24,71875	139901630	939,5	-25,4095556	-49,2553632	5805	
16	0	12,4	2	808,625	0	0	93	97,625	24,71875	139901630	939,5	-25,409516	-49,2553317	5562	
14,5	0	7,2	2	732,875	0	0	93	97,625	24,71875	139901630	940	-25,409516	-49,2553317	7408	
13,5	0	0	2	676,5	1	0,45	93	97,625	24,71875	139901645	940	-25,4093644	-49,2552357	6143	
14,09765625	40,8	0	1	683,375	27	6,2	93	98,03125	24,71875	139901645	942,75	-25,4093644	-49,2552357	5805	
15,296875	66,8	0	1	1247,5	51	28,5	93	98,03125	24,71875	139901655	943,25	-25,4093123	-49,2551883	5562	
18	70,4	0	1	1127,625	40	19,95	93	98,03125	24,71875	139901655	943,25	-25,4093123	-49,2551883	7408	
20,5	82,8	0	2	1042,5	73	31,45	93	98,03125	24,71875	139901665	944	-25,4092764	-49,2551716	6143	
23,8984375	82,8	0	2	1212,25	79	37,85	93	98,46875	24,71875	139901665	944	-25,4092546	-49,2551483	5805	
27	89,6	0	2	1241,25	62	33,4	93	98,46875	24,71875	139901680	944,5	-25,4091869	-49,2550857	5562	
29,69921875	80,4	0	3	1114,75	85	37,05	93	98,46875	24,71875	139901680	944,5	-25,4091869	-49,2550857	7408	
33,19921875	70	0	3	1233,5	94	48,05	93	98,46875	24,71875	139901680	944,75	-25,4091376	-49,2550402	6143	
36,09765625	80,4	0	3	1335,375	70	35,95	93	98,46875	24,71875	139901685	944,75	-25,4090895	-49,2550004	5970	
39,296875	63,6	0	4	1074,375	64	23	93	98,46875	24,71875	139901685	945	-25,4090347	-49,2549488	5358	
40,69921875	0	0	4	1112,25	0	0	93	98,75	24,71875	139901725	945	-25,4090347	-49,2549488	7520	
41,8984375	0	0	4	1147,75	0	0	93	98,75	24,71875	139901725	945	-25,4090347	-49,2549488	6077	
43,09765625	0	102	4	1179,5	0	0	93	98,75	24,71875	139901735	942,625	-25,4085952	-49,2545034	5726	
44,5	0	0	4	1213,875	0	0	93	98,75	24,71875	139901735	942,625	-25,4085952	-49,2545034	5996	
45,69921875	0	15,6	4	1252	0	0	93	98,75	24,71875	139901760	941	-25,4085952	-49,2545034	7793	
44,796875	0	7,2	4	1227,625	0	0	93	98,75	24,71875	139901760	936,75	-25,4084997	-49,2544217	6197	
43,8984375	0	11,6	4	1246,75	0	0	93	98,75	24,71875	139901795	936,5	-25,4084997	-49,2544217	5969	
42,59765625	0	102	3	1584,125	0	0	93	98,75	24,71875	139901795	935,875	-25,4083284	-49,2542531	5664	
40,3984375	0	102	3	1489,875	0	0	93	98,75	24,71875	139901795	935,625	-25,4083284	-49,2542531	7375	
39,59765625	0	3,2	3	1480,75	0	0	93	98,75	24,71875	139901820	934,5	-25,4081708	-49,2540969	6197	
39,796875	0	9,6	3	1484,25	0	0	93	98,75	24,71875	139901820	934,125	-25,4080941	-49,2540282	5969	
38,796875	0	8,4	3	1432,875	0	0	93	98,59375	24,71875	139901830	932,25	-25,4080357	-49,2539533	5664	
36,8984375	0	8	3	1366,625	0	0	92	98,59375	24,71875	139901830	932,25	-25,4080357	-49,2539533	7375	
35,09765625	0	7,6	3	1301,625	0	0	92	98,59375	24,71875	139901875	932,25	-25,4079582	-49,2538906	6197	
33,5	0	6	3	1242,875	0	0	92	98,59375	24,71875	139901875	931,875	-25,4079582	-49,2538906	5969	
32,796875	0	11,2	3	1156,5	0	0	92	98,59375	24,71875	139901885	930,5	-25,4078932	-49,2538074	5664	
31,09765625	0	12	3	1556	0	0	92	98,59375	24,71875	139901885	930,5	-25,4078161	-49,2537445	7375	
28,296875	0	11,6	2	1408,5	0	0	92	98,59375	24,71875	139901885	930,5	-25,4078161	-49,2537445	6197	
25,5	0	7,6	2	1283,125	0	0	92	98,46875	24,71875	139901920	930,25	-25,4075345	-49,2535291	5969	
23,59765625	0	9,6	2	1185,75	0	0	92	98,46875	24,71875	139901920	930,25	-25,4075345	-49,2535291	5664	
22,19921875	0	2	2	1125,875	0	0	92	98,46875	24,71875	139901930	930,25	-25,4074323	-49,2534259	7375	
21,8984375	0	15,6	2	1102,125	0	0	92	98,46875	24,71875	139901930	930,25	-25,4074323	-49,2534259	6197	
20,69921875	0	16,8	2	1047,25	0	0	92	98,46875	24,71875	139901940	929,75	-25,407347	-49,253352	5969	
19,296875	0	18,4	2	975,875	0	0	92	98,46875	24,71875	139901940	929,5	-25,4073034	-49,2533145	5664	
17,59765625	0	16	2	887,75	0	0	92	98,46875	24,71875	139901960	930,875	-25,4073034	-49,2533145	7375	
16,296875	0	15,2	2	826	0	0	92	98,46875	24,71875	139901960	930	-25,4072214	-49,2532607	6197	
15,59765625	0	15,2	2	785,375	0	0	92	98,46875	24,71875	139901960	930	-25,4071786	-49,2532428	5969	
14,8984375	0	14,8	2	754,375	0	0	92	98,59375	24,71875	139901970	929,75	-25,4071359	-49,2532353	5664	
14,5	0	18,4	2	734,125	0	0	92	98,59375	24,71875	139901970	927,5	-25,4071108	-49,2532137	7375	
14,296875	0	20,8	2	727,75	0	0	92	98,59375	24,90625	139901980	925,5	-25,4070856	-49,2531911	6197	
14,296875	0	22,8	2	720	0	0	92	98,59375	24,90625	139901980	925,5	-25,4070203	-49,2531455	5969	
13,69921875	0	25,6	2	692,5	9	0,2	92	98,59375	24,90625	139901990	925,5	-25,4070203	-49,2531455	5664	
13,19921875	0	22,8	2	674,875	0	0,2	92	98,59375	24,90625	139901990	925,25	-25,4070203	-49,2531455	7375	
12,796875	0	14,8	1	593,625	8	1,95	92	98,46875	24,90625	139901995	926,5	-25,4069914	-49,2531198	6197	
12,8984375	0	0	1	605,75	8	1,95	92	98,46875	24,90625	139901995	927,5	-25,4069246	-49,2530604	5969	
13,69921875	0	0	1	611	5	1,45	92	98,46875	24,90625	139902005	927,875	-25,4068972	-49,2530604	5664	
14,19921875	0	0	1	608,375	3	1	92	98,46875	24,90625	139902005	927,125	-25,4068715	-49,2530161	7375	
14	0	0	1	599,25	3	0,8	93	98,46875	24,90625	139902005	926,5	-25,4068463	-49,2529922	6197	
13,796875	0	0	1	595,5	4	0,95	93	98,59375	24,90625	139902010	926	-25,4068218	-49,2529677	5969	
13,3984375	0	0	1	591,875	5	1,35	93	98,59375	24,90625	139902010	926	-25,4068218	-49,2529677	5664	
13,09765625	0	0	1	595,125	6	1,45	93	98,59375	24,90625	139902025	925,375	-25,4067968	-49,2529434	7375	
12,69921875	0	0	1	597,375	7	1,7	93	98,59375	24,90625	139902025	925,375	-25,4067708	-49,2529161	6197	
12,19921875	0	0	1	597,125	8	1,95	93	98,59375	24,90625	139902030	923	-25,4067464	-49,2528888	5969	
11,69921875	0	0	1	593,625	10	2,25	93	98,59375	24,90625	139902030	919,875	-25,4067464	-49,2528888	5562	
11,3984375	0	0	1	595,125	11	2,6	93	98,59375	24,90625	139902035	919,875	-25,4067013	-49,2528613	7474	
11	0	0	1	595,875	12	2,75	93	98,59375	24,90625	139902035	919,5	-25,4067013	-49,2528613	6037	
10,59765625	0	0	1	597,375	13	2,9	93	98,46875	24,90625	139902035	918,75	-25,4066581	-49,2527917	5768	
10,5	0	0	1	599,25	13	2,95	93	98,46875	24,90625	139902045	918,625	-25,4066189	-49,2527553	5575	
10,09765625	0	0	1	598,625	14	3,05	93	98,46875	24,90625	139902045	918,625	-25,4066189	-49,2527553	7608	
9,796875	0	22	1	616,625	10	2,45	93	98,46875	25	139902050	919,375	-25,4065809	-49,2527158	6021	
8,59765625	0	28,4	1	599,75	11	2,45	93	98,46875	25	139902050	919,375	-25,4065809	-49,2527158	5878	
6,59765625	0	27,6	1	600,625	11	2,6	93	98,59375	25	139902055	918,75	-25,4065606	-49,2526966	5651	
4,59765625	0	26,8	1	600	11	2,45	93	98,59375	25	139902055	919,75	-25,4065152	-49,2526589	7519	
2,3984375	0	33,2	1	599,125	11	2,55	93	98,59375	25	139902060	919,5	-25,4065003	-49,2526465	6021	
0,3984375	0	31,6	1	603,125	10	2,4	93	98,59375	25	139902060	919,5	-25,4065003	-49,2526465	5878	
0,3984375	0	32	1	594,625	12	2,6	92	98,46875	25	139902060	919,875	-25,4064894	-49,2526347	5639	
0	0	32	1	603,875	11	2,55	92	98,46875	25	139902060	919,875	-25,4064894	-49,2526347	7519	
0	0	32	1	600,25	11	2,55	92	98,46875	25	139902060	921,75	-25,4065016	-49,252628	6107	
0	0	32	1	599,625	11	2,45	92	98,46875	25	139902060	921,75	-25,4065016	-49,252628	5790	
0	0	31,2	1	600,75	10	2,4	92	98,46875	25	139902060	925	-25,4065053	-49,2526274	5651	
0	0	31,2	1	601	10	2,4	92	98,46875	25	139902060	926,875	-25,4065078	-49,2526269	7519	
0	0	31,2	1	598,5	11	2,4	92	98,46875	25	139902060	928,75	-25,4065112	-49,2526286	6106	
0	0	30,8	1	601	10	2,4	92	98,46875	25	139902060	928,75	-25,4065112	-49,2526286	5790	
0	0	30,8	1	599,875	10	2,4	92	98,46875	25	139902060	929,375	-25,4065101	-49,2526308	5651	
0	0	30,4	1	600,375	10	2,4	92	98,46875	25	139902060	930,375	-25,4065101	-49,2526308	7519	
0	0	30,4	1	599,125	10	2,35	92	98,46875	25	139902060	930,375	-25,4065097	-49,2526304	6109	
0	0	102	1	600	10	2,4	92	98,46875	25	139902060	930,375	-25,4065097	-49,2526304	5790	
0	0	30	1	601,125	10	2,4	92	98,46875	25	139902060	931	-25,4065092	-49,2526298	5651	
0	0	29,6	1	599,625	10	2,4	92	98,3125	25	139902060	930,5	-25,4065084	-49,2526275	7508	
0	0	29,2	1	599,25	10	2,35	92	98,3125	25	139902060	930,5	-25,4065084	-49,2526275	6106	
0	0	29,2	1	599,75	10	2,35	92	98,3125	25	139902060	930,25	-25,4065084	-49,2526275	5790	
0	0	29,2	1	600,125	10	2,35	91	98,3125	25,09375	139902060	930,25	-25,4065084	-49,2526275	5639	
0	0	29,2	1	599,375	10	2,35	91	98,3125	25,09375	139902060	930,25	-25,4065078	-49,2526265	7519	
0	0	28,8	1	600	10	2,35	91	98,3125	25,09375	139902060	929,5	-25,4065078	-49,2526265	6108	
0	0	27,6	1	599	10	2,3	91	98,3125	25,09375	139902060	929,5	-25,4064669	-49,2526422	5790	
0	0	25,6	1	600,125	10	2,3	91	98,3125	25,09375	139902060	929,5	-25,4064669	-49,2526422	5651	
0	0	25,2	1	598,875	10	2,35	91	98,3125	25,09375	139902060	929	-25,4064669	-49,2526422	7519	
0	0	25,2	1	599,625	10	2,35	91	97,90625	25,09375	139902060	929	-25,4064669	-49,2526422	6108	
0	0	25,2	1	598,375	10	2,3	91	97,90625	25,09375	139902060	928,5	-25,4064669	-49,2526422	5790	
0	0	24,4	1	599,875	10	2,35	91	97,90625	25,09375	139902060	928	-25,4064669	-49,2526422	5651	
0	0	21,6	1	600	10	2,35	91	97,90625	25,09375	139902060	927,375	-25,4064669	-49,2526422	7519	
0	0	22	1	600,75	10	2,3	91	97,90625	25,09375	139902060	928	-25,4064669	-49,2526422	6113	
0	0	22	1	599,125	10	2,35	91	97,90625	25,09375	139902060	927,25	-25,4064669	-49,2526422	5790	
0	0	19,6	1	600,875	10	2,3	91	97,90625	25,3125	139902060	927,5	-25,4064669	-49,2526422	5639	
0	0	19,2	1	598,375	10	2,35	91	97,90625	25,3125	139902060	927,625	-25,4064669	-49,2526422	7552	
0	0	19,2	1	600,125	10	2,3	91	97,90625	25,3125	139902060	926,625	-25,4064669	-49,2526422	6103	
0	0	19,2	1	601,25	10	2,35	91	97,90625	25,3125	139902060	926,625	-25,4064659	-49,2526466	5790	
0	0	19,2	1	600,625	10	2,35	91	97,90625	25,3125	139902060	926,875	-25,4064694	-49,2526497	5613	
0	0	17,2	1	599,125	10	2,35	91	97,90625	25,40625	139902060	927,125	-25,4064724	-49,2526504	7552	
0	0	0	1	598,375	10	2,35	91	97,75	25,40625	139902060	927,125	-25,4064763	-49,252652	6103	
0	0	0	1	570,75	25	5,9	91	97,75	25,40625	139902060	927,375	-25,4064796	-49,2526536	5812	
